TIME(HH),TIME(MM),TIME(SS),TIME(ms),X,Y,AP0,AP1,AP2,AP3,AP4,AP5,AP6,AP7,AP8,AP9,AP10,AP11,AP12,AP13,AP14,AP15
0,0,34,939,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,38,15,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,41,90,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,44,147,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,47,217,5.1,5.1,-65,-61,-63,-66,-51,-53,-58,-67,-57,-53,-45,-66,-61,-52,-51,-61
0,0,18,144,5.1,5.1,-63,-57,-50,-46,-47,-44,-52,-52,-46,-47,-40,-58,-39,-52,-46,-60
0,0,27,376,5.1,5.1,-68,-65,-63,-60,-49,-60,-60,-52,-62,-49,-46,-63,-60,-45,-48,-51
0,0,33,533,5.1,5.1,-66,-59,-63,-64,-51,-58,-63,-71,-57,-58,-54,-68,-60,-63,-58,-88
0,0,39,667,5.1,5.1,-66,-57,-63,-61,-52,-54,-57,-65,-55,-55,-55,-64,-55,-61,-48,-72
0,0,45,825,5.1,5.1,-64,-58,-63,-61,-51,-57,-58,-68,-58,-51,-60,-66,-55,-64,-52,-72
0,0,51,945,5.1,5.1,-72,-55,-64,-64,-52,-57,-57,-68,-58,-61,-61,-66,-55,-64,-52,-72
0,0,1,210,5.1,5.1,-68,-57,-64,-65,-52,-54,-59,-68,-56,-58,-62,-66,-66,-63,-51,-72
0,0,7,347,5.1,5.1,-68,-57,-64,-64,-52,-52,-58,-67,-57,-57,-62,-65,-66,-64,-51,-72
0,0,13,476,5.1,5.1,-71,-54,-64,-63,-52,-52,-57,-67,-58,-52,-63,-65,-64,-59,-51,-66
0,0,19,590,5.1,5.1,-54,-54,-64,-64,-52,-51,-58,-66,-57,-54,-58,-62,-64,-53,-50,-67
0,0,25,725,5.1,5.1,-71,-51,-63,-65,-52,-57,-58,-68,-58,-54,-58,-62,-64,-64,-52,-54
0,0,34,939,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,38,15,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,41,90,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,44,147,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,47,217,5.1,5.1,-65,-61,-63,-66,-51,-53,-58,-67,-57,-53,-45,-66,-61,-52,-51,-61
0,0,18,144,5.1,5.1,-63,-57,-50,-46,-47,-44,-52,-52,-46,-47,-40,-58,-39,-52,-46,-60
0,0,27,376,5.1,5.1,-68,-65,-63,-60,-49,-60,-60,-52,-62,-49,-46,-63,-60,-45,-48,-51
0,0,33,533,5.1,5.1,-66,-59,-63,-64,-51,-58,-63,-71,-57,-58,-54,-68,-60,-63,-58,-88
0,0,39,667,5.1,5.1,-66,-57,-63,-61,-52,-54,-57,-65,-55,-55,-55,-64,-55,-61,-48,-72
0,0,45,825,5.1,5.1,-64,-58,-63,-61,-51,-57,-58,-68,-58,-51,-60,-66,-55,-64,-52,-72
0,0,51,945,5.1,5.1,-72,-55,-64,-64,-52,-57,-57,-68,-58,-61,-61,-66,-55,-64,-52,-72
0,0,1,210,5.1,5.1,-68,-57,-64,-65,-52,-54,-59,-68,-56,-58,-62,-66,-66,-63,-51,-72
0,0,7,347,5.1,5.1,-68,-57,-64,-64,-52,-52,-58,-67,-57,-57,-62,-65,-66,-64,-51,-72
0,0,13,476,5.1,5.1,-71,-54,-64,-63,-52,-52,-57,-67,-58,-52,-63,-65,-64,-59,-51,-66
0,0,19,590,5.1,5.1,-54,-54,-64,-64,-52,-51,-58,-66,-57,-54,-58,-62,-64,-53,-50,-67
0,0,25,725,5.1,5.1,-71,-51,-63,-65,-52,-57,-58,-68,-58,-54,-58,-62,-64,-64,-52,-54
0,0,34,939,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,38,15,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,41,90,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,44,147,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,47,217,5.1,5.1,-65,-61,-63,-66,-51,-53,-58,-67,-57,-53,-45,-66,-61,-52,-51,-61
0,0,18,144,5.1,5.1,-63,-57,-50,-46,-47,-44,-52,-52,-46,-47,-40,-58,-39,-52,-46,-60
0,0,27,376,5.1,5.1,-68,-65,-63,-60,-49,-60,-60,-52,-62,-49,-46,-63,-60,-45,-48,-51
0,0,33,533,5.1,5.1,-66,-59,-63,-64,-51,-58,-63,-71,-57,-58,-54,-68,-60,-63,-58,-88
0,0,39,667,5.1,5.1,-66,-57,-63,-61,-52,-54,-57,-65,-55,-55,-55,-64,-55,-61,-48,-72
0,0,45,825,5.1,5.1,-64,-58,-63,-61,-51,-57,-58,-68,-58,-51,-60,-66,-55,-64,-52,-72
0,0,51,945,5.1,5.1,-72,-55,-64,-64,-52,-57,-57,-68,-58,-61,-61,-66,-55,-64,-52,-72
0,0,1,210,5.1,5.1,-68,-57,-64,-65,-52,-54,-59,-68,-56,-58,-62,-66,-66,-63,-51,-72
0,0,7,347,5.1,5.1,-68,-57,-64,-64,-52,-52,-58,-67,-57,-57,-62,-65,-66,-64,-51,-72
0,0,13,476,5.1,5.1,-71,-54,-64,-63,-52,-52,-57,-67,-58,-52,-63,-65,-64,-59,-51,-66
0,0,19,590,5.1,5.1,-54,-54,-64,-64,-52,-51,-58,-66,-57,-54,-58,-62,-64,-53,-50,-67
0,0,25,725,5.1,5.1,-71,-51,-63,-65,-52,-57,-58,-68,-58,-54,-58,-62,-64,-64,-52,-54
0,0,34,939,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,38,15,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,41,90,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,44,147,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,47,217,5.1,5.1,-65,-61,-63,-66,-51,-53,-58,-67,-57,-53,-45,-66,-61,-52,-51,-61
0,0,18,144,5.1,5.1,-63,-57,-50,-46,-47,-44,-52,-52,-46,-47,-40,-58,-39,-52,-46,-60
0,0,27,376,5.1,5.1,-68,-65,-63,-60,-49,-60,-60,-52,-62,-49,-46,-63,-60,-45,-48,-51
0,0,33,533,5.1,5.1,-66,-59,-63,-64,-51,-58,-63,-71,-57,-58,-54,-68,-60,-63,-58,-88
0,0,39,667,5.1,5.1,-66,-57,-63,-61,-52,-54,-57,-65,-55,-55,-55,-64,-55,-61,-48,-72
0,0,45,825,5.1,5.1,-64,-58,-63,-61,-51,-57,-58,-68,-58,-51,-60,-66,-55,-64,-52,-72
0,0,51,945,5.1,5.1,-72,-55,-64,-64,-52,-57,-57,-68,-58,-61,-61,-66,-55,-64,-52,-72
0,0,1,210,5.1,5.1,-68,-57,-64,-65,-52,-54,-59,-68,-56,-58,-62,-66,-66,-63,-51,-72
0,0,7,347,5.1,5.1,-68,-57,-64,-64,-52,-52,-58,-67,-57,-57,-62,-65,-66,-64,-51,-72
0,0,13,476,5.1,5.1,-71,-54,-64,-63,-52,-52,-57,-67,-58,-52,-63,-65,-64,-59,-51,-66
0,0,19,590,5.1,5.1,-54,-54,-64,-64,-52,-51,-58,-66,-57,-54,-58,-62,-64,-53,-50,-67
0,0,25,725,5.1,5.1,-71,-51,-63,-65,-52,-57,-58,-68,-58,-54,-58,-62,-64,-64,-52,-54
0,0,34,939,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,38,15,5.1,5.1,-72,-59,-70,-64,-52,-53,-60,-67,-56,-57,-52,-65,-64,-63,-51,-73
0,0,41,90,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,44,147,5.1,5.1,-70,-57,-57,-64,-52,-53,-58,-67,-57,-57,-49,-65,-64,-63,-51,-61
0,0,47,217,5.1,5.1,-65,-61,-63,-66,-51,-53,-58,-67,-57,-53,-45,-66,-61,-52,-51,-61
0,0,24,44,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,27,73,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,30,138,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,33,199,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,36,267,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,39,319,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,42,373,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,45,419,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,48,502,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,51,561,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,54,603,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,57,660,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,0,711,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,3,769,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,6,831,5.1,5.4,-64,-59,-55,-64,-61,-53,-63,-56,-59,-39,-56,-64,-56,-64,-58,-61
0,0,12,950,5.1,5.4,-64,-59,-55,-64,-61,-55,-63,-64,-59,-39,-56,-64,-54,-64,-57,-63
0,0,19,118,5.1,5.4,-67,-57,-58,-64,-61,-53,-65,-64,-59,-39,-54,-64,-54,-65,-57,-55
0,0,25,290,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,28,358,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,31,410,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,34,508,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,37,590,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,40,652,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,43,711,5.1,5.4,-70,-62,-57,-64,-60,-58,-63,-60,-59,-57,-49,-64,-57,-64,-50,-60
0,0,49,851,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,52,934,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,24,44,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,27,73,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,30,138,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,33,199,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,36,267,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,39,319,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,42,373,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,45,419,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,48,502,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,51,561,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,54,603,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,57,660,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,0,711,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,3,769,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,6,831,5.1,5.4,-64,-59,-55,-64,-61,-53,-63,-56,-59,-39,-56,-64,-56,-64,-58,-61
0,0,12,950,5.1,5.4,-64,-59,-55,-64,-61,-55,-63,-64,-59,-39,-56,-64,-54,-64,-57,-63
0,0,19,118,5.1,5.4,-67,-57,-58,-64,-61,-53,-65,-64,-59,-39,-54,-64,-54,-65,-57,-55
0,0,25,290,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,28,358,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,31,410,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,34,508,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,37,590,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,40,652,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,43,711,5.1,5.4,-70,-62,-57,-64,-60,-58,-63,-60,-59,-57,-49,-64,-57,-64,-50,-60
0,0,49,851,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,52,934,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,24,44,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,27,73,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,30,138,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,33,199,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,36,267,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,39,319,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,42,373,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,45,419,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,48,502,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,51,561,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,54,603,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,57,660,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,0,711,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,3,769,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,6,831,5.1,5.4,-64,-59,-55,-64,-61,-53,-63,-56,-59,-39,-56,-64,-56,-64,-58,-61
0,0,12,950,5.1,5.4,-64,-59,-55,-64,-61,-55,-63,-64,-59,-39,-56,-64,-54,-64,-57,-63
0,0,19,118,5.1,5.4,-67,-57,-58,-64,-61,-53,-65,-64,-59,-39,-54,-64,-54,-65,-57,-55
0,0,25,290,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,28,358,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,31,410,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,34,508,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,37,590,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,40,652,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,43,711,5.1,5.4,-70,-62,-57,-64,-60,-58,-63,-60,-59,-57,-49,-64,-57,-64,-50,-60
0,0,49,851,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,52,934,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,24,44,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,27,73,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,30,138,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,33,199,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,36,267,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,39,319,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,42,373,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,45,419,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,48,502,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,51,561,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,54,603,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,57,660,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,0,711,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,3,769,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,6,831,5.1,5.4,-64,-59,-55,-64,-61,-53,-63,-56,-59,-39,-56,-64,-56,-64,-58,-61
0,0,12,950,5.1,5.4,-64,-59,-55,-64,-61,-55,-63,-64,-59,-39,-56,-64,-54,-64,-57,-63
0,0,19,118,5.1,5.4,-67,-57,-58,-64,-61,-53,-65,-64,-59,-39,-54,-64,-54,-65,-57,-55
0,0,25,290,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,28,358,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,31,410,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,34,508,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,37,590,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,40,652,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,43,711,5.1,5.4,-70,-62,-57,-64,-60,-58,-63,-60,-59,-57,-49,-64,-57,-64,-50,-60
0,0,49,851,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,52,934,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,24,44,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,27,73,5.1,5.4,-56,-48,-45,-53,-48,-49,-55,-55,-51,-47,-43,-57,-40,-50,-40,-58
0,0,30,138,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,33,199,5.1,5.4,-56,-63,-45,-53,-50,-43,-58,-55,-51,-57,-43,-57,-40,-50,-40,-58
0,0,36,267,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,39,319,5.1,5.4,-56,-63,-45,-53,-54,-54,-58,-55,-51,-55,-49,-65,-63,-50,-52,-64
0,0,42,373,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,45,419,5.1,5.4,-64,-57,-55,-53,-61,-56,-58,-55,-51,-56,-56,-65,-57,-50,-52,-64
0,0,48,502,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,51,561,5.1,5.4,-64,-57,-56,-64,-61,-55,-63,-55,-51,-56,-56,-62,-57,-50,-52,-58
0,0,54,603,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,57,660,5.1,5.4,-64,-57,-56,-64,-60,-54,-63,-55,-51,-56,-55,-60,-57,-64,-52,-62
0,0,0,711,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,3,769,5.1,5.4,-64,-57,-56,-64,-60,-55,-63,-55,-61,-56,-56,-64,-57,-64,-58,-61
0,0,6,831,5.1,5.4,-64,-59,-55,-64,-61,-53,-63,-56,-59,-39,-56,-64,-56,-64,-58,-61
0,0,12,950,5.1,5.4,-64,-59,-55,-64,-61,-55,-63,-64,-59,-39,-56,-64,-54,-64,-57,-63
0,0,19,118,5.1,5.4,-67,-57,-58,-64,-61,-53,-65,-64,-59,-39,-54,-64,-54,-65,-57,-55
0,0,25,290,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,28,358,5.1,5.4,-67,-57,-57,-64,-60,-53,-65,-64,-59,-56,-55,-64,-54,-64,-60,-61
0,0,31,410,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,34,508,5.1,5.4,-67,-62,-57,-64,-60,-55,-61,-60,-60,-58,-59,-64,-54,-64,-49,-60
0,0,37,590,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,40,652,5.1,5.4,-67,-62,-57,-64,-60,-55,-64,-60,-54,-55,-59,-64,-57,-64,-53,-60
0,0,43,711,5.1,5.4,-70,-62,-57,-64,-60,-58,-63,-60,-59,-57,-49,-64,-57,-64,-50,-60
0,0,49,851,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,52,934,5.1,5.4,-69,-62,-57,-64,-60,-52,-63,-60,-54,-55,-58,-63,-57,-63,-58,-61
0,0,30,858,5.1,5.7,-61,-55,-45,-42,-39,-40,-52,-46,-46,-40,-44,-47,-39,-49,-35,-51
0,0,37,142,5.1,5.7,-49,-47,-41,-58,-46,-46,-51,-46,-50,-37,-37,-40,-40,-46,-38,-44
0,0,46,455,5.1,5.7,-49,-39,-51,-50,-40,-51,-48,-46,-54,-37,-39,-45,-40,-50,-38,-44
0,0,49,588,5.1,5.7,-49,-39,-51,-50,-40,-51,-48,-46,-54,-37,-39,-45,-40,-50,-38,-44
0,0,52,693,5.1,5.7,-49,-39,-51,-50,-40,-51,-48,-46,-54,-37,-39,-45,-40,-50,-38,-44
0,0,55,800,5.1,5.7,-48,-38,-46,-54,-46,-52,-48,-46,-54,-40,-40,-44,-40,-49,-38,-46
0,0,58,921,5.1,5.7,-48,-38,-46,-54,-46,-52,-48,-46,-54,-40,-40,-44,-40,-49,-38,-46
0,0,2,26,5.1,5.7,-44,-40,-52,-48,-46,-50,-48,-46,-54,-39,-40,-40,-41,-50,-38,-46
0,0,5,131,5.1,5.7,-44,-40,-52,-48,-46,-50,-48,-46,-54,-39,-40,-40,-41,-50,-38,-46
0,0,8,243,5.1,5.7,-47,-40,-47,-57,-46,-47,-49,-46,-53,-39,-40,-45,-39,-50,-37,-43
0,0,11,347,5.1,5.7,-47,-40,-47,-57,-46,-47,-49,-46,-53,-39,-40,-45,-39,-50,-37,-43
0,0,14,430,5.1,5.7,-43,-40,-47,-57,-43,-50,-48,-46,-52,-37,-40,-45,-40,-50,-38,-45
0,0,17,524,5.1,5.7,-43,-40,-47,-57,-43,-50,-48,-46,-52,-37,-40,-45,-40,-50,-38,-45
0,0,20,627,5.1,5.7,-45,-42,-51,-53,-46,-49,-48,-48,-49,-38,-39,-44,-44,-49,-37,-45
0,0,26,852,5.1,5.7,-46,-40,-51,-56,-46,-56,-47,-48,-41,-39,-40,-39,-39,-42,-37,-39
0,0,33,47,5.1,5.7,-46,-38,-49,-56,-46,-49,-47,-52,-48,-39,-35,-38,-40,-52,-37,-45
0,0,39,205,5.1,5.7,-48,-40,-51,-57,-45,-45,-48,-52,-54,-38,-37,-46,-40,-50,-35,-45
0,0,45,402,5.1,5.7,-40,-40,-49,-57,-45,-47,-46,-52,-48,-36,-38,-46,-40,-45,-39,-46
